id,year,type,weight_lbs
1321,2021,4,220.5
1322,2021,5,220.5
1323,2021,4,221
1324,2021,3,222
1325,2021,4,222.7
1326,2021,3,222.7
1327,2021,4,224.3
1328,2021,3,225.8
1329,2021,4,226
1330,2021,5,227.1
1331,2021,3,228
1332,2021,3,230
1333,2021,4,231
1334,2021,3,231.5
1335,2021,5,231.7
1336,2021,4,232.4
1337,2021,4,232.5
1338,2021,4,233
1339,2021,4,233.5
1340,2021,5,233.7
1341,2021,4,235.9
1342,2021,4,235.9
1343,2021,4,235.9
1344,2021,5,236
1345,2021,5,236.5
1346,2021,3,237
1347,2021,3,237.7
1348,2021,3,238
1349,2021,4,238.3
1350,2021,3,240
1351,2021,3,240
1352,2021,4,240.3
1353,2021,4,241
1354,2021,3,242
1355,2021,3,242.5
1356,2021,3,243.5
1357,2021,4,243.8
1358,2021,4,244
1359,2021,4,244
1360,2021,2,244.5
1361,2021,3,244.7
1362,2021,3,245
1363,2021,3,245.2
1364,2021,3,246.9
1365,2021,4,246.9
1366,2021,3,246.9
1367,2021,3,247.5
1368,2021,4,248
1369,2021,4,248
1370,2021,3,248.5
1371,2021,3,248.5
1372,2021,4,252
1373,2021,3,252
1374,2021,3,252
1375,2021,2,253
1376,2021,4,253
1377,2021,3,255
1378,2021,4,256
1379,2021,4,256
1380,2021,4,259.5
1381,2021,3,260
1382,2021,5,260.1
1383,2021,4,260.5
1384,2021,3,260.6
1385,2021,4,261.2
1386,2021,3,262
1387,2021,4,262.5
1388,2021,4,262.7
1389,2021,4,263.5
1390,2021,3,264
1391,2021,3,264
1392,2021,3,264.5
1393,2021,4,264.6
1394,2021,4,265
1395,2021,4,266
1396,2021,3,267.6
1397,2021,3,268
1398,2021,3,268
1399,2021,3,268.6
1400,2021,4,270
1401,2021,3,270
1402,2021,4,270
1403,2021,4,271.2
1404,2021,3,272
1405,2021,4,273
1406,2021,3,273.5
1407,2021,4,274
1408,2021,4,275.58
1409,2021,4,276
1410,2021,3,276.7
1411,2021,4,276.7
1412,2021,4,277
1413,2021,4,277
1414,2021,4,278
1415,2021,4,279
1416,2021,3,280
1417,2021,4,280.5
1418,2021,3,281
1419,2021,4,281.1
1420,2021,4,281.1
1421,2021,4,282.2
1422,2021,3,283
1423,2021,4,284
1424,2021,4,284.4
1425,2021,4,285.5
1426,2021,4,288
1427,2021,3,288.8
1428,2021,3,289
1429,2021,3,289.5
1430,2021,3,289.5
1431,2021,4,290.1
1432,2021,4,291
1433,2021,3,291
1434,2021,3,291
1435,2021,4,291.2
1436,2021,4,291.4
1437,2021,3,292
1438,2021,3,292.2
1439,2021,3,292.5
1440,2021,4,292.5
1441,2021,4,293.2
1442,2021,4,294.1
1443,2021,1,296.5
1444,2021,4,298
1445,2021,3,298
1446,2021,3,298
1447,2021,3,298
1448,2021,4,298.5
1449,2021,4,299.5
1450,2021,3,300.7
1451,2021,4,300.9
1452,2021,2,300.9
1453,2021,3,300.9
1454,2021,4,300.9
1455,2021,3,301
1456,2021,3,301.5
1457,2021,4,301.5
1458,2021,3,302.5
1459,2021,4,303
1460,2021,3,303
1461,2021,2,303.1
1462,2021,3,305
1463,2021,4,306.2
1464,2021,4,306.4
1465,2021,3,307
1466,2021,4,307.5
1467,2021,4,307.7
1468,2021,3,307.8
1469,2021,3,308.5
1470,2021,3,308.6
1471,2021,4,309
1472,2021,3,309.1
1473,2021,3,309.7
1474,2021,4,310
1475,2021,4,310
1476,2021,3,310.9
1477,2021,4,311
1478,2021,3,313
1479,2021,3,313.2
1480,2021,3,314.2
1481,2021,5,315
1482,2021,5,317.5
1483,2021,4,317.9
1484,2021,4,319.5
1485,2021,3,320.8
1486,2021,3,322.3
1487,2021,3,322.5
1488,2021,4,323
1489,2021,4,325.5
1490,2021,3,326
1491,2021,4,326
1492,2021,4,327
1493,2021,3,329
1494,2021,4,329
1495,2021,4,330
1496,2021,4,331
1497,2021,3,331.8
1498,2021,4,332
1499,2021,3,333
1500,2021,2,333
1501,2021,3,334.7
1502,2021,4,335
1503,2021,3,336
1504,2021,4,337
1505,2021,3,337.5
1506,2021,3,339
1507,2021,4,339.5
1508,2021,3,339.5
1509,2021,3,340.6
1510,2021,3,341.5
1511,2021,3,341.7
1512,2021,3,342.8
1513,2021,3,342.8
1514,2021,3,343.9
1515,2021,4,344.5
1516,2021,4,346
1517,2021,5,346.1
1518,2021,3,348
1519,2021,3,348.33
1520,2021,3,349
1521,2021,3,349.4
1522,2021,4,350.5
1523,2021,4,352
1524,2021,3,352
1525,2021,3,353.2
1526,2021,4,353.8
1527,2021,3,355
1528,2021,3,356.6
1529,2021,3,357
1530,2021,3,358
1531,2021,3,359
1532,2021,4,359.4
1533,2021,3,359.4
1534,2021,3,359.4
1535,2021,4,359.4
1536,2021,3,360
1537,2021,3,360
1538,2021,3,361.1
1539,2021,3,363
1540,2021,3,364
1541,2021,3,364.9
1542,2021,4,365
1543,2021,3,366.4
1544,2021,3,367
1545,2021,3,367
1546,2021,3,367.1
1547,2021,3,367.1
1548,2021,3,368.2
1549,2021,3,369.5
1550,2021,3,370
1551,2021,3,370.4
1552,2021,3,372.1
1553,2021,3,372.6
1554,2021,5,373.5
1555,2021,4,375
1556,2021,4,377
1557,2021,3,378
1558,2021,4,378.1
1559,2021,5,379.2
1560,2021,3,379.5
1561,2021,4,379.9
1562,2021,3,380.5
1563,2021,3,381.2
1564,2021,3,381.8
1565,2021,3,382
1566,2021,4,382.7
1567,2021,3,383.16
1568,2021,3,383.6
1569,2021,3,384.7
1570,2021,3,386
1571,2021,4,386
1572,2021,2,389.2
1573,2021,4,390.2
1574,2021,3,392.5
1575,2021,4,395.1
1576,2021,4,395.5
1577,2021,4,396
1578,2021,4,397.2
1579,2021,3,397.7
1580,2021,3,397.9
1581,2021,4,399.9
1582,2021,4,400
1583,2021,3,400.1
1584,2021,4,400.8
1585,2021,3,401.2
1586,2021,4,403
1587,2021,3,404.5
1588,2021,4,405
1589,2021,3,406
1590,2021,3,406
1591,2021,3,408
1592,2021,3,410
1593,2021,4,410.5
1594,2021,3,411
1595,2021,4,411.2
1596,2021,4,412
1597,2021,3,412
1598,2021,3,412.3
1599,2021,3,412.3
1600,2021,4,413
1601,2021,4,413.4
1602,2021,3,414.5
1603,2021,3,415
1604,2021,3,416.7
1605,2021,4,416.7
1606,2021,3,417.5
1607,2021,3,419
1608,2021,3,421
1609,2021,3,421.5
1610,2021,4,422
1611,2021,4,423
1612,2021,3,423.1
1613,2021,4,423.3
1614,2021,3,423.5
1615,2021,4,424.4
1616,2021,3,425.5
1617,2021,4,428
1618,2021,4,428.6
1619,2021,3,428.8
1620,2021,4,429
1621,2021,5,432
1622,2021,3,434.3
1623,2021,4,435
1624,2021,3,435.5
1625,2021,4,436.1
1626,2021,3,436.5
1627,2021,4,436.5
1628,2021,4,437
1629,2021,4,437.5
1630,2021,3,437.8
1631,2021,3,438
1632,2021,3,438
1633,2021,3,439.6
1634,2021,3,440.5
1635,2021,4,441
1636,2021,3,442
1637,2021,4,442.5
1638,2021,4,442.7
1639,2021,4,444
1640,2021,4,444.2
1641,2021,4,444.5
1642,2021,4,444.5
1643,2021,5,445.3
1644,2021,5,446
1645,2021,4,446.4
1646,2021,4,447.5
1647,2021,3,447.5
1648,2021,4,447.5
1649,2021,4,448
1650,2021,3,448.6
1651,2021,4,449
1652,2021,3,451
1653,2021,3,453.7
1654,2021,4,454.2
1655,2021,3,457
1656,2021,2,457.2
1657,2021,4,457.5
1658,2021,3,457.5
1659,2021,3,459.5
1660,2021,3,459.7
1661,2021,4,465.5
1662,2021,3,466.5
1663,2021,5,467.4
1664,2021,3,468
1665,2021,3,472
1666,2021,3,472.5
1667,2021,3,474
1668,2021,3,475.1
1669,2021,3,475.1
1670,2021,3,475.5
1671,2021,3,479
1672,2021,4,479
1673,2021,3,481
1674,2021,4,481.5
1675,2021,4,481.7
1676,2021,4,481.7
1677,2021,3,481.7
1678,2021,3,482.5
1679,2021,3,483.5
1680,2021,4,483.5
1681,2021,3,483.9
1682,2021,4,483.9
1683,2021,3,483.9
1684,2021,3,484
1685,2021,4,485
1686,2021,4,486.1
1687,2021,4,486.1
1688,2021,3,489.5
1689,2021,3,489.9
1690,2021,3,489.9
1691,2021,4,490
1692,2021,3,490.5
1693,2021,3,490.7
1694,2021,3,492
1695,2021,3,493
1696,2021,4,493
1697,2021,4,493.5
1698,2021,3,493.8
1699,2021,3,493.8
1700,2021,3,493.8
1701,2021,3,494
1702,2021,4,494.3
1703,2021,4,494.5
1704,2021,4,496
1705,2021,4,496
1706,2021,4,497.6
1707,2021,3,498.2
1708,2021,4,498.2
1709,2021,3,500
1710,2021,3,500.5
1711,2021,3,501
1712,2021,3,502.5
1713,2021,3,502.7
1714,2021,4,503
1715,2021,3,505
1716,2021,4,508.4
1717,2021,3,509.7
1718,2021,3,512
1719,2021,3,513
1720,2021,4,515.5
1721,2021,3,517
1722,2021,3,517
1723,2021,3,517.5
1724,2021,3,518
1725,2021,4,518
1726,2021,3,521
1727,2021,3,521.2
1728,2021,4,521.4
1729,2021,4,521.5
1730,2021,3,522.5
1731,2021,3,523
1732,2021,4,523.5
1733,2021,3,523.6
1734,2021,3,523.6
1735,2021,4,524.7
1736,2021,3,527.3
1737,2021,3,528
1738,2021,4,529
1739,2021,3,530
1740,2021,3,530
1741,2021,3,531
1742,2021,3,532
1743,2021,4,534
1744,2021,3,535.7
1745,2021,3,537
1746,2021,3,537
1747,2021,3,538
1748,2021,4,539
1749,2021,3,540
1750,2021,3,541
1751,2021,3,542
1752,2021,3,544
1753,2021,3,544.5
1754,2021,4,544.5
1755,2021,4,544.5
1756,2021,2,545
1757,2021,3,545.6
1758,2021,3,546
1759,2021,4,546.7
1760,2021,3,547
1761,2021,3,547.5
1762,2021,4,548
1763,2021,3,549
1764,2021,4,549
1765,2021,4,550.1
1766,2021,4,552
1767,2021,2,553.5
1768,2021,4,554.5
1769,2021,4,556.5
1770,2021,3,557
1771,2021,3,558
1772,2021,3,558.5
1773,2021,3,560
1774,2021,3,561
1775,2021,4,561.1
1776,2021,4,564.4
1777,2021,3,564.4
1778,2021,3,564.5
1779,2021,4,565
1780,2021,4,565
1781,2021,4,566
1782,2021,3,566
1783,2021,3,569
1784,2021,3,569
1785,2021,3,569
1786,2021,3,569.9
1787,2021,3,571.4
1788,2021,4,572
1789,2021,3,573
1790,2021,5,573.5
1791,2021,3,575.4
1792,2021,4,576.7
1793,2021,3,577
1794,2021,4,577.2
1795,2021,2,579
1796,2021,4,579.5
1797,2021,4,579.8
1798,2021,3,585.3
1799,2021,3,586
1800,2021,4,586.5
1801,2021,3,587.5
1802,2021,3,588.5
1803,2021,4,590.5
1804,2021,3,590.8
1805,2021,4,592
1806,2021,4,594
1807,2021,3,594.1
1808,2021,4,596
1809,2021,3,597.5
1810,2021,3,597.5
1811,2021,4,597.5
1812,2021,4,597.5
1813,2021,3,599.5
1814,2021,3,599.7
1815,2021,4,599.7
1816,2021,3,600
1817,2021,4,600
1818,2021,3,603.5
1819,2021,3,604
1820,2021,3,605
1821,2021,3,605
1822,2021,4,605.2
1823,2021,3,607
1824,2021,3,608
1825,2021,4,609.5
1826,2021,3,612
1827,2021,3,613
1828,2021,4,613.3
1829,2021,3,615
1830,2021,4,615.5
1831,2021,4,615.5
1832,2021,3,617.3
1833,2021,3,618.4
1834,2021,4,619.1
1835,2021,3,620
1836,2021,3,620.5
1837,2021,4,620.6
1838,2021,3,621.5
1839,2021,2,622
1840,2021,2,622
1841,2021,3,623
1842,2021,4,624
1843,2021,3,624.5
1844,2021,3,625.5
1845,2021,4,627.2
1846,2021,4,628
1847,2021,3,630
1848,2021,3,630.5
1849,2021,5,630.5
1850,2021,3,632.7
1851,2021,4,633.5
1852,2021,3,634
1853,2021,4,635.8
1854,2021,3,636
1855,2021,4,637
1856,2021,4,640.4
1857,2021,3,641
1858,2021,4,644.2
1859,2021,3,644.9
1860,2021,3,644.9
1861,2021,3,645
1862,2021,3,645
1863,2021,3,645.5
1864,2021,3,646
1865,2021,3,647
1866,2021,4,647
1867,2021,3,647
1868,2021,4,647
1869,2021,3,649.4
1870,2021,4,649.5
1871,2021,5,650
1872,2021,3,650.5
1873,2021,3,655
1874,2021,3,655.5
1875,2021,3,656.5
1876,2021,4,656.98
1877,2021,4,658.7
1878,2021,3,660
1879,2021,3,660
1880,2021,3,660
1881,2021,3,660.5
1882,2021,3,661
1883,2021,3,662
1884,2021,4,663
1885,2021,4,663
1886,2021,3,665.5
1887,2021,3,665.8
1888,2021,4,665.8
1889,2021,3,669.8
1890,2021,4,671
1891,2021,3,671
1892,2021,3,672
1893,2021,4,672.4
1894,2021,3,673
1895,2021,3,673
1896,2021,3,673.5
1897,2021,3,674
1898,2021,3,675
1899,2021,3,675.1
1900,2021,3,677.5
1901,2021,3,679.5
1902,2021,3,681
1903,2021,2,683
1904,2021,3,685.5
1905,2021,4,686
1906,2021,4,686
1907,2021,3,686.5
1908,2021,3,687
1909,2021,3,687
1910,2021,3,688
1911,2021,4,688
1912,2021,3,688
1913,2021,3,688
1914,2021,3,688.7
1915,2021,3,689.5
1916,2021,4,690
1917,2021,3,691.1
1918,2021,3,693.6
1919,2021,3,694.5
1920,2021,3,694.5
1921,2021,3,695
1922,2021,4,696
1923,2021,4,696
1924,2021,4,696
1925,2021,4,696
1926,2021,3,696.7
1927,2021,3,700
1928,2021,4,701
1929,2021,3,701
1930,2021,3,701
1931,2021,2,701.1
1932,2021,3,701.5
1933,2021,3,704.5
1934,2021,4,705
1935,2021,4,705.5
1936,2021,3,705.5
1937,2021,3,706
1938,2021,3,706
1939,2021,3,710
1940,2021,3,711.5
1941,2021,4,712
1942,2021,4,712.1
1943,2021,4,712.1
1944,2021,3,714.3
1945,2021,3,714.3
1946,2021,4,715
1947,2021,4,715.4
1948,2021,5,715.5
1949,2021,3,716
1950,2021,3,718.3
1951,2021,3,720
1952,2021,3,721
1953,2021,4,722
1954,2021,4,723.1
1955,2021,4,723.5
1956,2021,3,724
1957,2021,3,724.5
1958,2021,5,726.2
1959,2021,4,727
1960,2021,4,731.9
1961,2021,3,732
1962,2021,4,734.1
1963,2021,3,734.5
1964,2021,3,734.6
1965,2021,4,735
1966,2021,4,736
1967,2021,3,737.5
1968,2021,4,740
1969,2021,3,741
1970,2021,4,741.9
1971,2021,3,744
1972,2021,4,745
1973,2021,3,745.6
1974,2021,3,746.9
1975,2021,3,747
1976,2021,4,750
1977,2021,4,751
1978,2021,4,752.5
1979,2021,4,753
1980,2021,3,754
1981,2021,4,754.5
1982,2021,3,756.5
1983,2021,3,757
1984,2021,4,757
1985,2021,3,759
1986,2021,3,759.7
1987,2021,3,760
1988,2021,4,760
1989,2021,2,760.5
1990,2021,3,764
1991,2021,3,764.1
1992,2021,4,765
1993,2021,3,765.2
1994,2021,4,765.5
1995,2021,4,766.1
1996,2021,3,770
1997,2021,3,771
1998,2021,4,771
1999,2021,4,771.5
2000,2021,3,772
2001,2021,3,773
2002,2021,3,773.5
2003,2021,4,776
2004,2021,3,778.5
2005,2021,3,779
2006,2021,4,779
2007,2021,2,779.5
2008,2021,3,779.5
2009,2021,4,781.5
2010,2021,3,782
2011,2021,3,782
2012,2021,4,782.6
2013,2021,3,784
2014,2021,4,784
2015,2021,3,785
2016,2021,4,786
2017,2021,4,789
2018,2021,4,789.3
2019,2021,3,789.7
2020,2021,3,791
2021,2021,3,791
2022,2021,3,794
2023,2021,3,794
2024,2021,3,795
2025,2021,3,796
2026,2021,4,798
2027,2021,3,799
2028,2021,3,799.2
2029,2021,4,799.8
2030,2021,4,800.3
2031,2021,3,800.3
2032,2021,4,801.4
2033,2021,3,801.5
2034,2021,4,802
2035,2021,4,803
2036,2021,3,804
2037,2021,3,804
2038,2021,3,804.7
2039,2021,3,807
2040,2021,3,807
2041,2021,4,809.9
2042,2021,4,810
2043,2021,3,811
2044,2021,4,811
2045,2021,4,812
2046,2021,3,813
2047,2021,3,813
2048,2021,4,813
2049,2021,3,813.5
2050,2021,3,816
2051,2021,3,816
2052,2021,3,818
2053,2021,3,819
2054,2021,4,819.5
2055,2021,3,823.4
2056,2021,4,824.1
2057,2021,3,827
2058,2021,3,827.2
2059,2021,4,827.4
2060,2021,4,828.5
2061,2021,5,828.9
2062,2021,3,829
2063,2021,3,829
2064,2021,4,829
2065,2021,3,830
2066,2021,3,830.5
2067,2021,4,830.8
2068,2021,4,833
2069,2021,3,833.1
2070,2021,3,836.7
2071,2021,3,837
2072,2021,3,838
2073,2021,3,838
2074,2021,3,839.5
2075,2021,3,841
2076,2021,3,842
2077,2021,3,843
2078,2021,3,845
2079,2021,4,845
2080,2021,4,846
2081,2021,3,846
2082,2021,3,847
2083,2021,3,847.7
2084,2021,4,847.7
2085,2021,3,848
2086,2021,3,848.5
2087,2021,5,850
2088,2021,4,850
2089,2021,3,850
2090,2021,3,851
2091,2021,3,851
2092,2021,3,852
2093,2021,4,854
2094,2021,3,855
2095,2021,4,857
2096,2021,4,857
2097,2021,3,860.5
2098,2021,3,863
2099,2021,4,863
2100,2021,3,863.5
2101,2021,4,864
2102,2021,3,865
2103,2021,4,866.4
2104,2021,3,869
2105,2021,3,870
2106,2021,3,870
2107,2021,4,870
2108,2021,3,871.5
2109,2021,3,872
2110,2021,3,873
2111,2021,4,874.6
2112,2021,3,875
2113,2021,4,876.3
2114,2021,4,876.3
2115,2021,4,877
2116,2021,3,877.5
2117,2021,4,878
2118,2021,4,878
2119,2021,4,878
2120,2021,3,879
2121,2021,3,879.6
2122,2021,3,880
2123,2021,4,881
2124,2021,3,881.5
2125,2021,3,884
2126,2021,4,884
2127,2021,3,886.3
2128,2021,3,886.8
2129,2021,3,888.5
2130,2021,3,889
2131,2021,4,891.5
2132,2021,3,893.3
2133,2021,4,894
2134,2021,2,895
2135,2021,2,895
2136,2021,3,895.5
2137,2021,4,897.3
2138,2021,3,898
2139,2021,4,898.4
2140,2021,3,898.5
2141,2021,4,900.4
2142,2021,5,901
2143,2021,4,901.5
2144,2021,3,902
2145,2021,3,904
2146,2021,3,904
2147,2021,3,904
2148,2021,4,906
2149,2021,3,907
2150,2021,5,907
2151,2021,3,907.5
2152,2021,5,908
2153,2021,5,908.3
2154,2021,1,910
2155,2021,4,910
2156,2021,3,910.5
2157,2021,5,911
2158,2021,3,911
2159,2021,3,911.5
2160,2021,3,912.5
2161,2021,4,913.5
2162,2021,3,914
2163,2021,4,919
2164,2021,3,923
2165,2021,3,924.8
2166,2021,3,925
2167,2021,3,925
2168,2021,5,925
2169,2021,3,930.4
2170,2021,4,933
2171,2021,5,934.3
2172,2021,3,935.5
2173,2021,2,937
2174,2021,3,937
2175,2021,3,939.2
2176,2021,4,940.5
2177,2021,3,942
2178,2021,4,942
2179,2021,3,944
2180,2021,3,944
2181,2021,3,945
2182,2021,3,947
2183,2021,4,948.5
2184,2021,4,949
2185,2021,4,949
2186,2021,3,950
2187,2021,4,950.5
2188,2021,3,951
2189,2021,3,952
2190,2021,4,953
2191,2021,4,953.5
2192,2021,4,956.5
2193,2021,2,956.6
2194,2021,4,961.2
2195,2021,4,963
2196,2021,4,963.5
2197,2021,3,965
2198,2021,3,967.5
2199,2021,3,968.9
2200,2021,3,972.2
2201,2021,4,973.3
2202,2021,4,976.5
2203,2021,3,981
2204,2021,4,982
2205,2021,3,984.4
2206,2021,4,984.4
2207,2021,3,987
2208,2021,3,987
2209,2021,3,987.7
2210,2021,4,988
2211,2021,4,989.3
2212,2021,3,989.9
2213,2021,4,990
2214,2021,4,991
2215,2021,3,991.5
2216,2021,3,991.6
2217,2021,3,992
2218,2021,3,992
2219,2021,4,993
2220,2021,3,993.5
2221,2021,3,995
2222,2021,3,995.4
2223,2021,4,996.5
2224,2021,5,999
2225,2021,3,999
2226,2021,3,1000.4
2227,2021,3,1001
2228,2021,4,1001
2229,2021,3,1001
2230,2021,3,1006
2231,2021,3,1007
2232,2021,3,1007
2233,2021,3,1007.5
2234,2021,3,1008
2235,2021,4,1008.5
2236,2021,3,1009.5
2237,2021,3,1010
2238,2021,4,1010.5
2239,2021,3,1011.5
2240,2021,3,1012
2241,2021,4,1012.5
2242,2021,3,1013
2243,2021,2,1013.5
2244,2021,2,1015
2245,2021,3,1016
2246,2021,3,1017.5
2247,2021,3,1020.5
2248,2021,4,1022
2249,2021,4,1022
2250,2021,3,1027.5
2251,2021,4,1028
2252,2021,4,1028
2253,2021,4,1032
2254,2021,4,1034
2255,2021,3,1036
2256,2021,4,1037.3
2257,2021,3,1039
2258,2021,4,1039.5
2259,2021,3,1040.6
2260,2021,3,1040.6
2261,2021,4,1040.6
2262,2021,3,1042
2263,2021,2,1043
2264,2021,3,1043.2
2265,2021,4,1043.2
2266,2021,3,1044
2267,2021,3,1044
2268,2021,3,1045
2269,2021,3,1046
2270,2021,4,1047
2271,2021,3,1048.3
2272,2021,3,1051
2273,2021,3,1051
2274,2021,3,1051.6
2275,2021,3,1052
2276,2021,4,1055
2277,2021,3,1057
2278,2021,3,1057
2279,2021,4,1060.5
2280,2021,3,1063
2281,2021,3,1064.5
2282,2021,4,1065
2283,2021,4,1066
2284,2021,3,1070
2285,2021,3,1070.8
2286,2021,3,1071
2287,2021,4,1072
2288,2021,4,1075.5
2289,2021,3,1076
2290,2021,2,1076
2291,2021,4,1076
2292,2021,3,1076.3
2293,2021,3,1076.3
2294,2021,3,1079.4
2295,2021,3,1080
2296,2021,4,1080.5
2297,2021,3,1086
2298,2021,3,1088
2299,2021,3,1088.9
2300,2021,4,1089
2301,2021,3,1090
2302,2021,3,1090
2303,2021,4,1091
2304,2021,3,1091
2305,2021,3,1091.5
2306,2021,3,1093.9
2307,2021,3,1094
2308,2021,3,1097
2309,2021,4,1098
2310,2021,4,1098
2311,2021,3,1099
2312,2021,3,1102
2313,2021,4,1102
2314,2021,3,1102
2315,2021,4,1102.5
2316,2021,3,1104
2317,2021,4,1104
2318,2021,3,1105.5
2319,2021,3,1107
2320,2021,3,1108
2321,2021,4,1108.5
2322,2021,3,1109
2323,2021,3,1113
2324,2021,3,1113
2325,2021,3,1113
2326,2021,3,1113
2327,2021,3,1113
2328,2021,4,1114
2329,2021,4,1114.5
2330,2021,3,1114.7
2331,2021,3,1116
2332,2021,3,1116.5
2333,2021,3,1117
2334,2021,3,1117.7
2335,2021,4,1123
2336,2021,3,1123.5
2337,2021,3,1124.4
2338,2021,4,1127
2339,2021,4,1127.7
2340,2021,3,1133
2341,2021,3,1133.5
2342,2021,5,1135.5
2343,2021,3,1135.5
2344,2021,3,1137
2345,2021,3,1137.5
2346,2021,5,1140.7
2347,2021,3,1141.5
2348,2021,3,1142
2349,2021,3,1143.5
2350,2021,4,1144
2351,2021,3,1144
2352,2021,3,1149.7
2353,2021,4,1155
2354,2021,3,1156
2355,2021,5,1156.3
2356,2021,3,1158
2357,2021,4,1158
2358,2021,4,1160
2359,2021,3,1160
2360,2021,4,1160.7
2361,2021,4,1160.7
2362,2021,3,1162
2363,2021,4,1162
2364,2021,4,1163
2365,2021,4,1165
2366,2021,4,1166.5
2367,2021,3,1167
2368,2021,4,1168
2369,2021,3,1169
2370,2021,4,1170.7
2371,2021,3,1171
2372,2021,5,1171
2373,2021,3,1171.8
2374,2021,4,1174
2375,2021,3,1175.5
2376,2021,4,1177.3
2377,2021,3,1180.6
2378,2021,3,1181
2379,2021,3,1185.5
2380,2021,4,1185.6
2381,2021,4,1186
2382,2021,3,1186.5
2383,2021,4,1188.3
2384,2021,5,1189.4
2385,2021,3,1190.5
2386,2021,4,1191
2387,2021,4,1191.5
2388,2021,5,1194
2389,2021,5,1194
2390,2021,4,1195
2391,2021,3,1196
2392,2021,3,1200
2393,2021,5,1202.6
2394,2021,3,1204
2395,2021,5,1204.8
2396,2021,3,1206
2397,2021,3,1207
2398,2021,3,1207.5
2399,2021,3,1209.5
2400,2021,3,1210.3
2401,2021,5,1212
2402,2021,3,1213.5
2403,2021,3,1219
2404,2021,4,1220
2405,2021,4,1221
2406,2021,3,1221.8
2407,2021,3,1222
2408,2021,4,1222
2409,2021,3,1223.6
2410,2021,3,1225
2411,2021,3,1225.5
2412,2021,3,1226
2413,2021,4,1228
2414,2021,5,1231
2415,2021,4,1234
2416,2021,3,1234
2417,2021,2,1235
2418,2021,3,1236.5
2419,2021,4,1237.5
2420,2021,2,1241
2421,2021,4,1241
2422,2021,4,1242
2423,2021,4,1242
2424,2021,3,1245
2425,2021,3,1247
2426,2021,5,1251.5
2427,2021,3,1252.2
2428,2021,3,1254
2429,2021,2,1255
2430,2021,5,1256.6
2431,2021,3,1257
2432,2021,3,1258
2433,2021,5,1258.5
2434,2021,5,1258.8
2435,2021,4,1259.9
2436,2021,3,1260
2437,2021,4,1263.2
2438,2021,4,1267
2439,2021,4,1267.7
2440,2021,3,1268.5
2441,2021,3,1269.9
2442,2021,4,1270
2443,2021,4,1270
2444,2021,4,1270.5
2445,2021,3,1272
2446,2021,3,1272.1
2447,2021,5,1275
2448,2021,3,1281
2449,2021,3,1281
2450,2021,3,1282
2451,2021,4,1284.5
2452,2021,4,1285
2453,2021,4,1289
2454,2021,3,1289.5
2455,2021,3,1289.5
2456,2021,3,1290
2457,2021,4,1292.5
2458,2021,3,1293
2459,2021,4,1295.5
2460,2021,3,1296
2461,2021,4,1297
2462,2021,3,1298
2463,2021,3,1298
2464,2021,4,1298.5
2465,2021,4,1299
2466,2021,3,1299
2467,2021,4,1300.7
2468,2021,3,1300.7
2469,2021,4,1302
2470,2021,3,1304.5
2471,2021,4,1307.3
2472,2021,4,1308
2473,2021,4,1322
2474,2021,3,1327
2475,2021,4,1327
2476,2021,3,1327.2
2477,2021,3,1327.2
2478,2021,4,1329
2479,2021,4,1330
2480,2021,3,1331
2481,2021,4,1333.8
2482,2021,3,1334
2483,2021,3,1338
2484,2021,4,1338
2485,2021,4,1339
2486,2021,3,1342
2487,2021,4,1342.4
2488,2021,4,1342.6
2489,2021,4,1346
2490,2021,3,1347
2491,2021,3,1350
2492,2021,4,1357
2493,2021,3,1359
2494,2021,4,1359
2495,2021,3,1359.1
2496,2021,4,1360
2497,2021,3,1361
2498,2021,5,1363.8
2499,2021,4,1365.8
2500,2021,5,1366
2501,2021,4,1368
2502,2021,3,1374
2503,2021,4,1379
2504,2021,3,1379
2505,2021,3,1383
2506,2021,4,1386
2507,2021,5,1386
2508,2021,4,1390
2509,2021,3,1390
2510,2021,3,1390.5
2511,2021,4,1391
2512,2021,4,1391.1
2513,2021,3,1395
2514,2021,4,1396
2515,2021,3,1396.6
2516,2021,3,1398.5
2517,2021,3,1401
2518,2021,4,1404
2519,2021,4,1406
2520,2021,4,1411
2521,2021,4,1411
2522,2021,2,1413
2523,2021,3,1414
2524,2021,2,1414.5
2525,2021,5,1415
2526,2021,4,1417
2527,2021,4,1419
2528,2021,3,1425
2529,2021,4,1429
2530,2021,4,1430
2531,2021,4,1430
2532,2021,4,1430.4
2533,2021,3,1434
2534,2021,5,1436
2535,2021,4,1437.5
2536,2021,4,1443.5
2537,2021,3,1444
2538,2021,3,1444.5
2539,2021,5,1445
2540,2021,4,1445
2541,2021,4,1445.1
2542,2021,5,1452
2543,2021,4,1454.5
2544,2021,5,1455
2545,2021,1,1459
2546,2021,3,1461.5
2547,2021,4,1463
2548,2021,3,1464
2549,2021,2,1465.5
2550,2021,3,1470
2551,2021,4,1470.5
2552,2021,4,1472
2553,2021,3,1477
2554,2021,4,1478
2555,2021,3,1478
2556,2021,4,1478.5
2557,2021,3,1480
2558,2021,3,1482.6
2559,2021,3,1483
2560,2021,3,1486
2561,2021,4,1486.5
2562,2021,3,1487.5
2563,2021,4,1489.2
2564,2021,4,1491
2565,2021,4,1498
2566,2021,3,1498
2567,2021,3,1501
